id_viaje,id_socio,num_economico,distancia,tiempo,fecha
v-000481,s-0086,eco-0254,12.29,43,2021-01-24
v-000482,s-0198,eco-0081,11.3,44,2021-08-16
v-000483,s-0171,eco-0382,1.19,9,2021-07-15
v-000484,s-0084,eco-0134,1.5,7,2021-12-29
v-000485,s-0187,eco-0248,1.87,10,2021-10-22
v-000486,s-0004,eco-0329,11.75,45,2021-09-30
v-000487,s-0042,eco-0270,1.77,7,2021-09-12
v-000488,s-0149,eco-0071,1.03,10,2021-04-20
v-000489,s-0144,eco-0215,14.0,40,2021-01-05
v-000490,s-0027,eco-0477,3.08,10,2021-12-10
v-000491,s-0172,eco-0391,9.15,49,2021-02-01
v-000492,s-0182,eco-0328,1.37,10,2021-03-30
v-000493,s-0162,eco-0161,0.13,10,2021-10-27
v-000494,s-0176,eco-0445,6.94,42,2021-02-01
v-000495,s-0141,eco-0007,1.43,11,2021-02-07
v-000496,s-0097,eco-0490,1.03,12,2021-08-10
v-000497,s-0171,eco-0170,2.2,8,2021-10-16
v-000498,s-0148,eco-0328,4.25,46,2021-10-26
v-000499,s-0149,eco-0383,1.64,9,2021-03-31
v-000500,s-0162,eco-0416,2.67,10,2021-08-12
v-000501,s-0025,eco-0357,3.12,9,2021-02-18
v-000502,s-0180,eco-0142,4.06,48,2021-07-26
v-000503,s-0013,eco-0380,1.46,8,2021-09-09
v-000504,s-0093,eco-0443,2.5,11,2021-01-15
v-000505,s-0115,eco-0413,12.38,50,2021-11-23
v-000506,s-0004,eco-0124,2.16,10,2021-04-30
v-000507,s-0093,eco-0282,2.53,13,2021-09-22
v-000508,s-0056,eco-0248,2.98,11,2021-06-06
v-000509,s-0040,eco-0457,9.48,51,2021-05-01
v-000510,s-0131,eco-0274,7.73,44,2021-01-29
v-000511,s-0010,eco-0226,1.94,9,2021-09-30
v-000512,s-0118,eco-0230,11.33,41,2021-07-05
v-000513,s-0126,eco-0289,1.47,11,2021-06-10
v-000514,s-0189,eco-0197,2.74,9,2021-01-07
v-000515,s-0189,eco-0347,2.87,11,2021-05-12
v-000516,s-0018,eco-0482,1.7,45,2021-12-02
v-000517,s-0115,eco-0431,7.33,51,2021-08-06
v-000518,s-0106,eco-0031,1.65,12,2021-05-11
v-000519,s-0185,eco-0003,2.54,12,2021-06-08
v-000520,s-0083,eco-0404,2.73,11,2021-02-02
v-000521,s-0166,eco-0253,3.08,6,2021-03-12
v-000522,s-0073,eco-0438,1.42,10,2021-06-09
v-000523,s-0166,eco-0226,1.81,10,2021-04-03
v-000524,s-0115,eco-0254,1.71,10,2021-03-30
v-000525,s-0150,eco-0135,2.24,12,2021-09-01
v-000526,s-0059,eco-0098,2.21,7,2021-11-10
v-000527,s-0118,eco-0238,2.61,11,2021-02-06
v-000528,s-0199,eco-0238,1.03,11,2021-09-19
v-000529,s-0008,eco-0292,1.12,8,2021-09-06
v-000530,s-0163,eco-0338,2.41,8,2021-01-28
v-000531,s-0141,eco-0106,3.48,11,2021-06-25
v-000532,s-0109,eco-0421,3.95,51,2021-06-30
v-000533,s-0004,eco-0352,1.51,10,2021-04-05
v-000534,s-0064,eco-0449,1.64,9,2021-06-25
v-000535,s-0179,eco-0322,10.0,42,2021-12-17
v-000536,s-0125,eco-0426,14.46,47,2021-02-11
v-000537,s-0195,eco-0377,2.05,13,2021-04-17
v-000538,s-0015,eco-0126,14.76,40,2021-03-10
v-000539,s-0084,eco-0206,11.48,48,2021-11-23
v-000540,s-0028,eco-0394,7.44,46,2021-01-18
v-000541,s-0111,eco-0455,1.09,6,2021-10-21
v-000542,s-0030,eco-0462,11.06,42,2021-06-18
v-000543,s-0077,eco-0023,0.67,14,2021-05-13
v-000544,s-0064,eco-0170,10.61,44,2021-10-03
v-000545,s-0123,eco-0459,8.62,44,2021-12-31
v-000546,s-0197,eco-0406,1.8,9,2021-03-16
v-000547,s-0021,eco-0168,0.0,7,2021-09-20
v-000548,s-0027,eco-0401,0.02,6,2021-12-05
v-000549,s-0137,eco-0060,1.6,11,2021-03-04
v-000550,s-0184,eco-0163,12.2,44,2021-09-28
v-000551,s-0174,eco-0064,2.3,8,2021-03-24
v-000552,s-0112,eco-0105,2.78,9,2021-07-09
v-000553,s-0013,eco-0039,2.27,8,2021-02-02
v-000554,s-0046,eco-0283,2.08,9,2021-01-16
v-000555,s-0120,eco-0237,2.23,7,2021-06-27
v-000556,s-0160,eco-0324,3.04,11,2021-11-27
v-000557,s-0181,eco-0223,3.78,8,2021-08-21
v-000558,s-0138,eco-0377,0.6,10,2021-10-22
v-000559,s-0029,eco-0448,2.78,9,2021-02-10
v-000560,s-0176,eco-0178,4.46,42,2021-06-02
v-000561,s-0023,eco-0345,3.14,9,2021-07-22
v-000562,s-0134,eco-0254,9.33,42,2021-07-01
v-000563,s-0059,eco-0497,1.62,11,2021-01-29
v-000564,s-0070,eco-0251,2.28,8,2021-07-30
v-000565,s-0086,eco-0063,1.34,7,2021-09-13
v-000566,s-0181,eco-0483,10.64,43,2021-02-07
v-000567,s-0198,eco-0116,2.07,9,2021-06-02
v-000568,s-0138,eco-0232,1.85,8,2021-01-30
v-000569,s-0156,eco-0224,13.9,46,2021-03-04
v-000570,s-0085,eco-0280,7.91,46,2021-12-25
v-000571,s-0166,eco-0256,13.38,53,2021-12-19
v-000572,s-0030,eco-0024,1.6,8,2021-02-22
v-000573,s-0163,eco-0199,2.18,13,2021-03-23
v-000574,s-0107,eco-0061,3.45,4,2021-06-28
v-000575,s-0160,eco-0346,11.43,48,2021-07-31
v-000576,s-0167,eco-0139,9.5,45,2021-01-03
v-000577,s-0064,eco-0211,2.42,11,2021-08-17
v-000578,s-0197,eco-0459,2.99,9,2021-02-28
v-000579,s-0016,eco-0040,0.89,11,2021-03-27
v-000580,s-0106,eco-0330,1.4,9,2021-11-29
v-000581,s-0034,eco-0064,10.98,47,2021-06-07
v-000582,s-0107,eco-0297,2.07,6,2021-02-10
v-000583,s-0049,eco-0492,10.76,36,2021-05-18
v-000584,s-0002,eco-0304,2.18,8,2021-04-24
v-000585,s-0067,eco-0449,12.75,54,2021-10-26
v-000586,s-0175,eco-0035,2.4,11,2021-02-20
v-000587,s-0044,eco-0386,3.3,11,2021-07-10
v-000588,s-0005,eco-0427,2.19,11,2021-09-05
v-000589,s-0179,eco-0307,7.38,45,2021-11-07
v-000590,s-0120,eco-0342,1.1,11,2021-11-13
v-000591,s-0159,eco-0087,15.57,50,2021-05-19
v-000592,s-0125,eco-0177,1.62,4,2021-01-08
v-000593,s-0162,eco-0329,2.71,10,2021-10-21
v-000594,s-0043,eco-0429,7.63,41,2021-01-27
v-000595,s-0046,eco-0179,1.2,10,2021-05-06
v-000596,s-0157,eco-0407,1.9,12,2021-02-07
v-000597,s-0199,eco-0440,1.97,10,2021-06-23
v-000598,s-0021,eco-0329,2.45,11,2021-01-13
v-000599,s-0040,eco-0338,12.7,43,2021-05-31
v-000600,s-0168,eco-0013,3.78,39,2021-09-28
v-000601,s-0023,eco-0487,1.79,14,2021-04-22
v-000602,s-0148,eco-0232,12.56,42,2021-02-01
v-000603,s-0145,eco-0401,2.94,13,2021-01-29
v-000604,s-0014,eco-0423,10.32,42,2021-11-23
v-000605,s-0053,eco-0013,0.17,10,2021-12-04
v-000606,s-0019,eco-0284,3.25,12,2021-03-14
v-000607,s-0082,eco-0475,12.0,40,2021-03-05
v-000608,s-0138,eco-0440,2.69,7,2021-04-21
v-000609,s-0005,eco-0350,1.17,4,2021-12-23
v-000610,s-0195,eco-0401,1.17,7,2021-04-07
v-000611,s-0005,eco-0294,1.94,10,2021-04-15
v-000612,s-0184,eco-0481,2.24,9,2021-09-14
v-000613,s-0027,eco-0337,2.15,9,2021-05-05
v-000614,s-0067,eco-0086,1.4,11,2021-01-30
v-000615,s-0002,eco-0011,7.31,41,2021-11-05
v-000616,s-0087,eco-0350,3.5,11,2021-06-11
v-000617,s-0026,eco-0426,2.74,13,2021-03-11
v-000618,s-0185,eco-0280,0.43,10,2021-04-12
v-000619,s-0016,eco-0245,11.95,48,2021-05-18
v-000620,s-0183,eco-0257,4.14,10,2021-02-28
v-000621,s-0180,eco-0157,6.5,40,2021-12-27
v-000622,s-0105,eco-0096,1.33,9,2021-05-31
v-000623,s-0103,eco-0042,2.56,8,2021-11-04
v-000624,s-0051,eco-0079,6.09,42,2021-12-12
v-000625,s-0192,eco-0130,10.26,39,2021-06-29
v-000626,s-0149,eco-0352,10.47,49,2021-03-29
v-000627,s-0182,eco-0040,1.71,10,2021-12-24
v-000628,s-0053,eco-0225,0.26,6,2021-01-19
v-000629,s-0185,eco-0203,3.2,8,2021-05-07
v-000630,s-0025,eco-0272,2.13,8,2021-01-01
v-000631,s-0141,eco-0254,9.82,53,2021-09-17
v-000632,s-0049,eco-0266,3.5,47,2021-10-24
v-000633,s-0115,eco-0242,3.41,8,2021-10-03
v-000634,s-0021,eco-0002,3.35,44,2021-01-25
v-000635,s-0070,eco-0371,3.8,7,2021-08-11
v-000636,s-0029,eco-0470,2.78,7,2021-03-16
v-000637,s-0025,eco-0113,10.46,43,2021-02-05
v-000638,s-0197,eco-0281,4.56,48,2021-04-29
v-000639,s-0111,eco-0155,1.7,8,2021-10-08
v-000640,s-0018,eco-0329,9.4,45,2021-02-25
v-000641,s-0016,eco-0494,1.93,13,2021-10-31
v-000642,s-0081,eco-0293,14.0,40,2021-10-27
v-000643,s-0066,eco-0465,1.86,10,2021-08-18
v-000644,s-0178,eco-0216,9.91,46,2021-10-28
v-000645,s-0052,eco-0040,0.3,47,2021-11-13
v-000646,s-0093,eco-0190,2.54,9,2021-09-08
v-000647,s-0053,eco-0096,14.98,49,2021-01-26
v-000648,s-0108,eco-0267,1.42,12,2021-03-19
v-000649,s-0044,eco-0349,1.63,9,2021-09-21
v-000650,s-0175,eco-0431,0.87,10,2021-06-07
v-000651,s-0101,eco-0085,11.22,46,2021-08-22
v-000652,s-0184,eco-0088,1.64,8,2021-12-10
v-000653,s-0120,eco-0253,11.03,49,2021-09-07
v-000654,s-0138,eco-0324,1.07,9,2021-06-06
v-000655,s-0108,eco-0403,1.65,8,2021-02-04
v-000656,s-0017,eco-0294,2.94,50,2021-08-31
v-000657,s-0187,eco-0336,1.65,10,2021-09-13
v-000658,s-0149,eco-0449,5.48,44,2021-08-16
v-000659,s-0184,eco-0457,0.49,10,2021-12-15
v-000660,s-0037,eco-0162,1.99,7,2021-08-18
v-000661,s-0129,eco-0130,13.48,44,2021-07-31
v-000662,s-0171,eco-0290,2.46,11,2021-01-16
v-000663,s-0052,eco-0304,15.11,48,2021-11-07
v-000664,s-0174,eco-0276,0.05,8,2021-07-31
v-000665,s-0163,eco-0229,0.56,11,2021-08-24
v-000666,s-0126,eco-0485,11.29,49,2021-01-11
v-000667,s-0169,eco-0303,0.75,7,2021-05-20
v-000668,s-0119,eco-0305,1.13,9,2021-06-19
v-000669,s-0102,eco-0305,1.93,6,2021-10-03
v-000670,s-0150,eco-0406,0.85,8,2021-01-16
v-000671,s-0117,eco-0174,2.57,11,2021-08-03
v-000672,s-0135,eco-0500,6.19,44,2021-08-02
v-000673,s-0103,eco-0165,2.08,14,2021-06-17
v-000674,s-0023,eco-0188,1.48,9,2021-08-27
v-000675,s-0111,eco-0197,2.59,6,2021-04-18
v-000676,s-0086,eco-0031,0.19,9,2021-07-11
v-000677,s-0090,eco-0159,2.27,8,2021-03-16
v-000678,s-0123,eco-0167,1.99,12,2021-11-10
v-000679,s-0055,eco-0107,2.66,8,2021-04-05
v-000680,s-0033,eco-0065,3.33,7,2021-10-08
v-000681,s-0052,eco-0409,2.47,12,2021-08-09
v-000682,s-0181,eco-0135,10.68,42,2021-06-01
v-000683,s-0041,eco-0194,12.67,43,2021-06-02
v-000684,s-0025,eco-0398,2.25,9,2021-09-30
v-000685,s-0005,eco-0313,19.56,43,2021-06-17
v-000686,s-0131,eco-0028,2.18,9,2021-03-11
v-000687,s-0188,eco-0049,2.36,7,2021-12-08
v-000688,s-0054,eco-0427,0.33,9,2021-03-08
v-000689,s-0008,eco-0197,1.8,13,2021-01-09
v-000690,s-0079,eco-0356,2.73,14,2021-10-20
v-000691,s-0082,eco-0244,3.45,10,2021-10-23
v-000692,s-0151,eco-0239,6.17,43,2021-09-19
v-000693,s-0118,eco-0124,3.0,7,2021-03-09
v-000694,s-0062,eco-0490,8.85,46,2021-05-24
v-000695,s-0047,eco-0382,12.38,42,2021-02-08
v-000696,s-0086,eco-0041,1.53,10,2021-08-14
v-000697,s-0063,eco-0238,1.73,9,2021-01-18
v-000698,s-0144,eco-0015,10.04,48,2021-10-27
v-000699,s-0193,eco-0094,2.5,7,2021-03-18
v-000700,s-0072,eco-0264,2.54,9,2021-08-08
v-000701,s-0112,eco-0266,2.44,12,2021-05-22
v-000702,s-0157,eco-0403,1.57,10,2021-07-03
v-000703,s-0112,eco-0188,2.19,11,2021-03-19
v-000704,s-0183,eco-0006,2.02,42,2021-12-17
v-000705,s-0145,eco-0198,1.49,10,2021-01-11
v-000706,s-0126,eco-0196,3.9,10,2021-10-12
v-000707,s-0126,eco-0259,1.07,11,2021-07-29
v-000708,s-0179,eco-0103,2.0,9,2021-03-15
v-000709,s-0127,eco-0157,1.44,8,2021-06-21
v-000710,s-0171,eco-0153,1.44,7,2021-01-10
v-000711,s-0110,eco-0200,2.28,10,2021-04-25
v-000712,s-0080,eco-0323,4.79,47,2021-03-01
v-000713,s-0071,eco-0118,2.52,11,2021-09-02
v-000714,s-0186,eco-0165,10.59,46,2021-01-19
v-000715,s-0148,eco-0417,2.85,10,2021-05-25
v-000716,s-0021,eco-0087,2.1,8,2021-02-26
v-000717,s-0156,eco-0115,1.39,7,2021-09-30
v-000718,s-0134,eco-0052,3.77,9,2021-05-05
v-000719,s-0017,eco-0226,1.78,12,2021-11-22
v-000720,s-0167,eco-0447,2.82,8,2021-12-31
v-000721,s-0103,eco-0475,1.33,12,2021-05-27
v-000722,s-0117,eco-0191,5.28,44,2021-02-21
v-000723,s-0076,eco-0357,2.45,8,2021-04-30
v-000724,s-0078,eco-0249,8.51,43,2021-02-15
v-000725,s-0139,eco-0287,18.65,45,2021-09-15
v-000726,s-0063,eco-0238,1.48,10,2021-03-08
v-000727,s-0055,eco-0412,1.24,11,2021-12-08
v-000728,s-0097,eco-0331,1.58,9,2021-08-24
v-000729,s-0052,eco-0270,2.15,10,2021-11-04
v-000730,s-0160,eco-0188,1.0,10,2021-05-07
v-000731,s-0079,eco-0029,1.33,7,2021-04-09
v-000732,s-0109,eco-0084,8.2,45,2021-08-12
v-000733,s-0068,eco-0040,2.33,10,2021-06-03
v-000734,s-0157,eco-0393,1.38,8,2021-10-29
v-000735,s-0191,eco-0254,8.24,47,2021-03-09
v-000736,s-0179,eco-0080,3.16,8,2021-03-11
v-000737,s-0013,eco-0325,13.22,42,2021-04-02
v-000738,s-0013,eco-0255,14.24,46,2021-04-09
v-000739,s-0152,eco-0425,5.14,41,2021-02-15
v-000740,s-0075,eco-0388,1.47,7,2021-10-28
v-000741,s-0135,eco-0369,13.44,40,2021-04-02
v-000742,s-0157,eco-0288,2.09,8,2021-11-18
v-000743,s-0108,eco-0152,1.7,14,2021-09-26
v-000744,s-0070,eco-0326,6.28,39,2021-01-27
v-000745,s-0015,eco-0342,2.34,13,2021-11-10
v-000746,s-0109,eco-0130,1.17,8,2021-10-04
v-000747,s-0097,eco-0088,0.9,11,2021-08-03
v-000748,s-0101,eco-0314,2.63,8,2021-10-31
v-000749,s-0010,eco-0337,1.59,13,2021-02-09
v-000750,s-0157,eco-0404,1.61,13,2021-01-11
v-000751,s-0134,eco-0141,2.75,10,2021-04-10
v-000752,s-0063,eco-0263,2.2,9,2021-12-11
v-000753,s-0016,eco-0028,1.81,10,2021-09-25
v-000754,s-0056,eco-0319,2.42,12,2021-05-11
v-000755,s-0166,eco-0022,3.5,10,2021-09-24
v-000756,s-0145,eco-0010,6.7,42,2021-12-25
v-000757,s-0105,eco-0371,2.59,10,2021-05-08
v-000758,s-0176,eco-0288,0.97,11,2021-03-05
v-000759,s-0023,eco-0033,2.22,9,2021-03-19
v-000760,s-0125,eco-0362,1.6,9,2021-01-15
v-000761,s-0174,eco-0278,2.22,9,2021-02-21
v-000762,s-0163,eco-0170,11.08,49,2021-09-30
v-000763,s-0198,eco-0384,3.32,9,2021-01-30
v-000764,s-0049,eco-0314,3.72,47,2021-10-18
v-000765,s-0159,eco-0133,2.98,9,2021-12-05
v-000766,s-0126,eco-0326,1.53,8,2021-06-11
v-000767,s-0165,eco-0443,11.89,47,2021-05-20
v-000768,s-0033,eco-0230,2.83,7,2021-05-02
v-000769,s-0180,eco-0096,6.7,49,2021-11-03
v-000770,s-0034,eco-0100,9.72,47,2021-07-06
v-000771,s-0036,eco-0221,14.13,45,2021-05-21
v-000772,s-0184,eco-0390,2.25,8,2021-06-02
v-000773,s-0019,eco-0363,2.22,8,2021-10-15
v-000774,s-0085,eco-0435,0.39,10,2021-08-29
v-000775,s-0016,eco-0495,3.34,10,2021-06-21
v-000776,s-0068,eco-0170,12.22,41,2021-09-09
v-000777,s-0064,eco-0488,3.13,7,2021-07-23
v-000778,s-0014,eco-0471,1.73,7,2021-10-16
v-000779,s-0059,eco-0113,2.87,12,2021-12-10
v-000780,s-0036,eco-0482,3.25,10,2021-10-19
v-000781,s-0120,eco-0109,0.97,8,2021-10-27
v-000782,s-0056,eco-0245,0.66,9,2021-05-05
v-000783,s-0122,eco-0061,2.09,8,2021-10-06
v-000784,s-0120,eco-0200,8.66,43,2021-09-15
v-000785,s-0167,eco-0162,6.92,41,2021-12-17
v-000786,s-0084,eco-0242,2.95,8,2021-12-25
v-000787,s-0185,eco-0094,1.54,9,2021-12-03
v-000788,s-0136,eco-0478,9.94,51,2021-10-01
v-000789,s-0118,eco-0432,2.55,10,2021-04-17
v-000790,s-0145,eco-0182,5.11,49,2021-02-22
v-000791,s-0139,eco-0399,3.35,9,2021-02-26
v-000792,s-0026,eco-0244,1.89,15,2021-08-12
v-000793,s-0001,eco-0193,1.83,11,2021-03-17
v-000794,s-0170,eco-0292,2.12,12,2021-11-03
v-000795,s-0001,eco-0327,15.71,50,2021-10-27
v-000796,s-0034,eco-0039,2.95,9,2021-08-10
v-000797,s-0188,eco-0193,2.59,8,2021-09-24
v-000798,s-0144,eco-0481,6.59,50,2021-11-30
v-000799,s-0108,eco-0094,2.24,8,2021-11-21
v-000800,s-0125,eco-0203,0.58,10,2021-11-17
v-000801,s-0188,eco-0433,14.05,37,2021-02-03
v-000802,s-0014,eco-0167,3.02,7,2021-04-06
v-000803,s-0168,eco-0115,8.19,47,2021-02-20
v-000804,s-0114,eco-0321,1.86,8,2021-05-25
v-000805,s-0106,eco-0313,10.95,41,2021-08-04
v-000806,s-0097,eco-0482,13.54,43,2021-03-23
v-000807,s-0077,eco-0227,12.67,44,2021-10-18
v-000808,s-0186,eco-0259,2.99,13,2021-07-22
v-000809,s-0062,eco-0310,0.74,9,2021-09-20
v-000810,s-0063,eco-0361,1.46,10,2021-03-16
v-000811,s-0068,eco-0313,3.05,11,2021-06-14
v-000812,s-0042,eco-0299,3.15,11,2021-12-02
v-000813,s-0093,eco-0452,10.11,46,2021-10-04
v-000814,s-0008,eco-0056,12.52,41,2021-10-27
v-000815,s-0076,eco-0493,9.21,49,2021-07-18
v-000816,s-0062,eco-0316,1.02,14,2021-02-24
v-000817,s-0082,eco-0182,1.67,9,2021-12-17
v-000818,s-0045,eco-0334,2.64,7,2021-01-10
v-000819,s-0101,eco-0255,18.21,43,2021-07-11
v-000820,s-0064,eco-0268,1.22,11,2021-08-25
v-000821,s-0062,eco-0096,1.62,8,2021-04-25
v-000822,s-0082,eco-0414,11.91,37,2021-12-09
v-000823,s-0171,eco-0059,7.1,45,2021-06-10
v-000824,s-0041,eco-0453,4.08,46,2021-05-31
v-000825,s-0123,eco-0456,12.58,45,2021-09-16
v-000826,s-0088,eco-0010,2.27,9,2021-06-01
v-000827,s-0033,eco-0376,1.64,7,2021-01-14
v-000828,s-0163,eco-0120,0.02,8,2021-04-10
v-000829,s-0147,eco-0479,3.45,10,2021-11-30
v-000830,s-0175,eco-0409,2.82,9,2021-06-07
v-000831,s-0023,eco-0075,2.54,9,2021-07-10
v-000832,s-0064,eco-0026,1.64,9,2021-06-10
v-000833,s-0184,eco-0140,7.83,45,2021-04-10
v-000834,s-0023,eco-0211,2.56,10,2021-08-13
v-000835,s-0129,eco-0034,2.18,9,2021-11-01
v-000836,s-0097,eco-0222,5.99,48,2021-06-02
v-000837,s-0137,eco-0238,2.59,9,2021-07-04
v-000838,s-0150,eco-0174,1.74,8,2021-05-25
v-000839,s-0163,eco-0076,1.77,7,2021-05-12
v-000840,s-0152,eco-0079,2.28,10,2021-08-28
v-000841,s-0061,eco-0002,11.44,39,2021-12-06
v-000842,s-0055,eco-0331,15.32,37,2021-08-23
v-000843,s-0045,eco-0009,2.16,13,2021-10-20
v-000844,s-0061,eco-0071,2.66,9,2021-03-30
v-000845,s-0097,eco-0497,10.62,44,2021-11-27
v-000846,s-0056,eco-0490,9.51,41,2021-10-20
v-000847,s-0025,eco-0440,1.25,7,2021-02-01
v-000848,s-0078,eco-0199,2.08,12,2021-12-14
v-000849,s-0176,eco-0492,1.93,9,2021-09-30
v-000850,s-0082,eco-0483,18.16,44,2021-04-14
v-000851,s-0027,eco-0211,2.29,10,2021-06-29
v-000852,s-0104,eco-0024,1.56,6,2021-11-12
v-000853,s-0008,eco-0149,0.57,11,2021-08-30
v-000854,s-0199,eco-0435,1.18,8,2021-03-24
v-000855,s-0014,eco-0343,2.11,12,2021-08-09
v-000856,s-0067,eco-0341,1.04,3,2021-08-31
v-000857,s-0102,eco-0416,2.64,7,2021-03-18
v-000858,s-0021,eco-0280,11.19,50,2021-01-15
v-000859,s-0118,eco-0028,4.11,43,2021-04-04
v-000860,s-0169,eco-0209,3.39,8,2021-08-14
v-000861,s-0065,eco-0457,15.29,50,2021-09-05
v-000862,s-0090,eco-0305,1.1,10,2021-09-09
v-000863,s-0123,eco-0250,1.92,10,2021-12-01
v-000864,s-0141,eco-0418,1.36,11,2021-02-10
v-000865,s-0088,eco-0081,2.28,9,2021-03-12
v-000866,s-0040,eco-0339,3.39,9,2021-01-06
v-000867,s-0114,eco-0369,3.95,11,2021-08-18
v-000868,s-0005,eco-0423,2.55,11,2021-10-11
v-000869,s-0073,eco-0152,1.88,12,2021-10-25
v-000870,s-0101,eco-0321,9.91,41,2021-02-13
v-000871,s-0086,eco-0317,13.84,46,2021-07-21
v-000872,s-0138,eco-0051,0.31,7,2021-09-23
v-000873,s-0145,eco-0497,1.73,10,2021-08-17
v-000874,s-0122,eco-0060,0.37,8,2021-11-08
v-000875,s-0017,eco-0246,3.85,8,2021-01-03
v-000876,s-0192,eco-0487,2.12,15,2021-07-11
v-000877,s-0067,eco-0339,1.78,8,2021-09-28
v-000878,s-0135,eco-0372,11.42,45,2021-09-30
v-000879,s-0163,eco-0100,0.07,10,2021-03-16
v-000880,s-0166,eco-0119,4.88,13,2021-11-19
v-000881,s-0160,eco-0191,1.61,7,2021-06-17
v-000882,s-0181,eco-0304,5.6,46,2021-03-02
v-000883,s-0082,eco-0077,0.41,10,2021-09-28
v-000884,s-0090,eco-0487,1.49,10,2021-10-11
v-000885,s-0148,eco-0127,1.84,5,2021-03-12
v-000886,s-0051,eco-0025,1.82,9,2021-08-04
v-000887,s-0195,eco-0462,4.9,45,2021-01-06
v-000888,s-0149,eco-0204,13.08,39,2021-09-07
v-000889,s-0079,eco-0028,2.82,8,2021-10-22
v-000890,s-0188,eco-0070,1.12,8,2021-01-10
v-000891,s-0138,eco-0099,3.46,13,2021-05-31
v-000892,s-0080,eco-0115,0.82,12,2021-03-24
v-000893,s-0171,eco-0422,3.49,8,2021-06-13
v-000894,s-0097,eco-0449,1.77,8,2021-11-14
v-000895,s-0151,eco-0361,2.84,12,2021-07-06
v-000896,s-0176,eco-0104,3.54,12,2021-05-18
v-000897,s-0187,eco-0273,1.98,8,2021-04-09
v-000898,s-0015,eco-0442,2.56,10,2021-12-12
v-000899,s-0037,eco-0272,9.03,40,2021-03-15
v-000900,s-0174,eco-0048,14.0,40,2021-10-26
v-000901,s-0044,eco-0383,13.79,45,2021-02-14
v-000902,s-0075,eco-0245,8.05,39,2021-08-09
v-000903,s-0044,eco-0016,8.06,41,2021-05-04
v-000904,s-0195,eco-0291,9.9,48,2021-01-14
v-000905,s-0017,eco-0025,7.38,46,2021-11-11
v-000906,s-0106,eco-0116,0.08,10,2021-08-28
v-000907,s-0105,eco-0423,10.85,47,2021-04-30
v-000908,s-0123,eco-0006,12.04,44,2021-10-29
v-000909,s-0070,eco-0266,3.35,10,2021-06-11
v-000910,s-0172,eco-0151,1.69,9,2021-05-23
v-000911,s-0170,eco-0396,1.93,9,2021-09-05
v-000912,s-0181,eco-0391,2.6,6,2021-12-18
v-000913,s-0039,eco-0402,4.58,13,2021-09-30
v-000914,s-0134,eco-0195,1.7,8,2021-09-18
v-000915,s-0052,eco-0489,2.23,9,2021-10-22
v-000916,s-0138,eco-0036,2.62,8,2021-07-14
v-000917,s-0127,eco-0457,2.59,11,2021-02-17
v-000918,s-0107,eco-0220,1.2,9,2021-09-04
v-000919,s-0054,eco-0310,2.07,9,2021-09-22
v-000920,s-0036,eco-0339,9.96,48,2021-12-06
v-000921,s-0112,eco-0453,1.2,11,2021-10-09
v-000922,s-0066,eco-0128,2.05,7,2021-08-15
v-000923,s-0053,eco-0173,1.67,7,2021-01-08
v-000924,s-0140,eco-0431,15.5,50,2021-12-19
v-000925,s-0169,eco-0372,1.07,11,2021-12-24
v-000926,s-0079,eco-0356,0.09,6,2021-01-21
v-000927,s-0053,eco-0388,9.66,46,2021-12-15
v-000928,s-0167,eco-0458,1.72,11,2021-03-03
v-000929,s-0182,eco-0226,10.78,44,2021-11-17
v-000930,s-0182,eco-0479,1.22,10,2021-11-23
v-000931,s-0105,eco-0200,15.34,37,2021-06-28
v-000932,s-0141,eco-0309,10.39,41,2021-08-08
v-000933,s-0092,eco-0263,3.25,12,2021-05-23
v-000934,s-0010,eco-0395,3.31,11,2021-08-12
v-000935,s-0027,eco-0120,0.53,10,2021-10-19
v-000936,s-0055,eco-0209,3.03,9,2021-12-16
v-000937,s-0030,eco-0043,8.07,42,2021-02-12
v-000938,s-0043,eco-0356,1.74,11,2021-04-03
v-000939,s-0011,eco-0136,12.53,55,2021-01-16
v-000940,s-0066,eco-0106,1.54,8,2021-04-28
v-000941,s-0109,eco-0307,3.13,5,2021-10-19
v-000942,s-0086,eco-0191,16.66,47,2021-06-30
v-000943,s-0144,eco-0157,4.24,10,2021-06-17
v-000944,s-0167,eco-0089,0.71,9,2021-09-26
v-000945,s-0017,eco-0300,1.83,11,2021-06-21
v-000946,s-0141,eco-0462,2.07,12,2021-03-16
v-000947,s-0108,eco-0390,8.11,54,2021-07-23
v-000948,s-0171,eco-0157,1.94,8,2021-08-08
v-000949,s-0197,eco-0064,3.03,9,2021-03-23
v-000950,s-0184,eco-0247,2.34,12,2021-05-02
v-000951,s-0104,eco-0084,7.97,40,2021-08-14
v-000952,s-0163,eco-0038,0.6,8,2021-09-29
v-000953,s-0021,eco-0261,16.53,38,2021-01-18
v-000954,s-0093,eco-0386,2.32,10,2021-04-15
v-000955,s-0111,eco-0428,14.2,50,2021-05-07
v-000956,s-0140,eco-0107,2.67,10,2021-12-07
v-000957,s-0034,eco-0142,0.7,12,2021-12-29
v-000958,s-0049,eco-0345,9.02,42,2021-01-25
v-000959,s-0068,eco-0486,1.49,10,2021-09-24
v-000960,s-0149,eco-0049,1.77,10,2021-01-31
v-000961,s-0021,eco-0162,1.28,10,2021-01-29
