call_numero,codigo_postal,colonia_predio,Alcaldía
Nogal de Castilla Mz 3 Lt 9,10640,Pueblo Nuevo Alto,Magdalena Contreras
Cda a Nogal de Castilla 6,10640,Pueblo Nuevo Alto,Magdalena Contreras
Nogal de Castilla Mza.1 Lt.17,10640,Pblo. Nuevo Alto,Magdalena Contreras
Juarez 6,10640,Pueblo Nuevo,Magdalena Contreras
Juarez 4,10640,Pueblo Nuevo,Magdalena Contreras
Memetla 20,10640,Pueblo Nuevo,Magdalena Contreras
Cda a Nogal de Castilla No. 3,10640,Pueblo Nuevo Alto,Magdalena Contreras
"Prv. NOGAL DE CASTILLA, MZ-03 LT-06",10640,PUEBLO NUEVO ALTO,Magdalena Contreras
Nogal de Castilla 18,10640,Pueblo Nuevo Alto,Magdalena Contreras
Av Buenavista,10640,Pueblo Nuevo,Magdalena Contreras
REYNACO S N,10640,Pueblo Nuevo,Magdalena Contreras
NOGAL DE CASTILLA S N,10640,Pueblo Nuevo,Magdalena Contreras
Nogal de Castilla 8 Mza. 3 Lt. 11,10640,Pueblo Nuevo Alto,Magdalena Contreras
"Cl. ARBOL, 3",10640,PUEBLO NUEVO ALTO,Magdalena Contreras
Arbol 5,10640,Pueblo Nuevo Alto,Magdalena Contreras
Arbol 7 Esq Reynaco,10640,San Jeronimo,Magdalena Contreras
Reynaco 9,10640,Pueblo Nuevo,Magdalena Contreras
Reynaco 11,10640,Pbo Nuevo,Magdalena Contreras
Reynaco 13,10640,Pueblo Nuevo Alto,Magdalena Contreras
Reynaco 15,10640,Pueblo Nuevo,Magdalena Contreras
Huayatla 32,10640,Pueblo Nuevo,Magdalena Contreras
"Cl. HUAYATLA, 36",10640,PUEBLO NUEVO ALTO,Magdalena Contreras
"Cl. HUAYATLA, 30",10640,PUEBLO NUEVO ALTO,Magdalena Contreras
HUAYATLA     26-A,10640,PUEBLO NUEVO ALTO,Magdalena Contreras
HUAYATLA     26-B,10640,PUEBLO NUEVO ALTO,Magdalena Contreras
Reynaco 45,10640,Pueblo Nuevo Alto,Magdalena Contreras
Reynaco Mz. 21 Lt. 11,10640,Pblo. Nuevo Alto,Magdalena Contreras
Huayatla Mz. 21 Lt. 12,10640,Pueblo Nuevo Alto,Magdalena Contreras
Memetla Mz. 21 Lt. 13,10640,Pueblo Nuevo Alto,Magdalena Contreras
Huayatla No. 38,10640,Pblo. Nuevo,Magdalena Contreras
Huayatla Mz 21 Lt 15,10640,Pueblo Nuevo,Magdalena Contreras
Nogal 19,10640,Pueblo Nuevo,Magdalena Contreras
Nogal 6 Prov.,10640,Pueblo Nuevo Alto,Magdalena Contreras
Nogal 12,10640,Pueblo Nuevo Alto,Magdalena Contreras
Reynaco Mza. 22 Lt. 12-A,10640,Pueblo Nuevo Alto,Magdalena Contreras
Arbol 8 y Reynaco,10640,Pueblo Nuevo,Magdalena Contreras
"Cl. ARBOL, 14",10640,PUEBLO NUEVO ALTO,Magdalena Contreras
Arbol 6,10640,Pueblo Nuevo Alto,Magdalena Contreras
Huayatla 33,01240,Pueblo Nuevo,Magdalena Contreras
Nogal 8,10640,Pueblo Nuevo,Magdalena Contreras
Nogal 38,10640,Pueblo Nuevo,Magdalena Contreras
Nogal 19,10640,Pueblo Nuevo Alto,Magdalena Contreras
Arbol 10,10640,Pueblo Nuevo,Magdalena Contreras
Reynaco Mza. 22 Lt. 12,10640,Pueblo Nuevo Alto,Magdalena Contreras
Arbol 10,10640,Pueblo Nuevo Alto,Magdalena Contreras
"Cl. HUAYATLA, 10",10640,PUEBLO NUEVO ALTO,Magdalena Contreras
Guadalupe 15,10640,Pueblo Nuevo Alto,Magdalena Contreras
Guadalupe 4,10640,Pueblo Nuevo,Magdalena Contreras
Guadalupe 27 1,10640,Pubelo Nuevo Alto,Magdalena Contreras
GUADALUPE 27 CASA 3,10640,PUEBLO NUEVO ALTO,Magdalena Contreras
Guadalupe No. 27 Casa 2,10640,Pblo. Nuevo Alto,Magdalena Contreras
Calle Guadalupe 26,10640,Magdalena Contreras,Magdalena Contreras
Guadalupe 35,10640,Pueblo Nuevo Alto,Magdalena Contreras
Guadalupe 43,10640,Colonia Pueblo Nuevo Alto,Magdalena Contreras
Nogal 3,10640,Pbo Nuevo,Magdalena Contreras
Nogal 1,10640,Pueblo Nuevo,Magdalena Contreras
NOGAL L-16,10640,PUEBLO NUEVO ALTO,Magdalena Contreras
"Cl. HUAYATLA, 20",10640,PUEBLO NUEVO ALTO,Magdalena Contreras
Huayatla 18,10640,Pbo Nuevo,Magdalena Contreras
"Cl. HUAYATLA, 16",10640,PUEBLO NUEVO ALTO,Magdalena Contreras
Huayatla 13,10640,Pueblo Nuevo,Magdalena Contreras
Huayatla 58,10640,Pbo Nuevo,Magdalena Contreras
Guadalupe 11,10640,Pueblo Nuevo,Magdalena Contreras
GUADALUPE 13,10640,Pbo Nuevo,Magdalena Contreras
Guadalupe 17,10640,Po Nuevo El Alto,Magdalena Contreras
Guadalupe 43,10640,Pbo Nuevo,Magdalena Contreras
Reynaco 5,10640,Pueblo Nuevo Alto,Magdalena Contreras
Huayatla 22,10640,Pueblo Nuevo Alto,Magdalena Contreras
Huayatla 22,10640,Pueblo Nuevo Alto,Magdalena Contreras
Andador a Guamuchil Zona 55 Mza. 23 Lt. 5-c,10640,Pueblo Nuevo Alto,Magdalena Contreras
Nogal Lt. 5-d Mza. 23,10640,Pueblo Nuevo Alto,Magdalena Contreras
Huayatla Mza. 23 Lt. 5-e,10640,Pueblo Nuevo Alto,Magdalena Contreras
Nogal 11,10640,Pueblo Nuevo Alto,Magdalena Contreras
"Cl. GUADALUPE, MZ-24 LT-42",10640,PUEBLO NUEVO ALTO,Magdalena Contreras
Guadalupe 3,10640,Pueblo Nuevo Bajo,Magdalena Contreras
Guadalupe 7,10640,Pblo. Nuevo Alto,Magdalena Contreras
HUAYATLA 9,10640,PUEBLO NUEVO,Magdalena Contreras
Huayatla 11,10640,Pueblo Nuevo,Magdalena Contreras
"Cl. HUAYATLA, MZ-24 LT-20",10640,PUEBLO NUEVO ALTO,Magdalena Contreras
Huayatla 19,10640,Pueblo Nuevo El Alto,Magdalena Contreras
Huayatla 21-a,10640,Pueblo Nuevo,Magdalena Contreras
Huyatla 21,10640,Pueblo Nuevo Alto,Magdalena Contreras
Huayatla 23,10640,Pueblo Nuevo,Magdalena Contreras
Huayatla 59,10640,Pueblo Nuevo Alto,Magdalena Contreras
AV SAN JERONIMO 2144,10640,PUEBLO NUEVO ALTO,Magdalena Contreras
NOGAL 9,10640,PUEBLO NUEVO ALTO,Magdalena Contreras
Av San Jeronimo 2178,10640,Pueblo Nuevo Alto,Magdalena Contreras
"Avd. SAN JERONIMO, 2170",10640,PUEBLO NUEVO ALTO,Magdalena Contreras
AV SAN JERONIMO 26A,10640,PUEBLO NUEVO ALTO,Magdalena Contreras
"Avd. SAN JERONIMO, 2150-A",10640,PUEBLO NUEVO ALTO,Magdalena Contreras
"Avd. SAN JERONIMO, 2150-B",10640,PUEBLO NUEVO ALTO,Magdalena Contreras
Huayatla Mza 24 Lt 19,10640,Pueblo Nuevo Alto,Magdalena Contreras
Av San Jeronimo 18,10640,Pueblo Neuvo Alto,Magdalena Contreras
PRIVADA GUAMUCHIL MZA 24 LT 23,10640,Colonia Pueblo Nuevo Alto,Magdalena Contreras
San Jeronimo 2178 FRacc C,10200,San Jeronimo Lidice,Magdalena Contreras
Huayatla 19 Mza. 24 Lt. 21,10640,Pueblo Nuevo Alto,Magdalena Contreras
"Cl. HUAYATLA, 1",10640,PUEBLO NUEVO ALTO,Magdalena Contreras
HUAYATLA L-4,10640,Pueblo Nuevo Alto,Magdalena Contreras
Huayatla 9,10640,Pueblo Nuevo Alto,Magdalena Contreras
AV. SAN JERONIMO 2130,10640,Colonia Pueblo Nuevo Alto,Magdalena Contreras
POTRERILLO S N,10640,Pueblo Nuevo,Magdalena Contreras
Av. San Jeronimo 8,10640,Pueblo Nuevo,Magdalena Contreras
Av San Jeronimo 6,10640,Pueblo Nuevo Alto,Magdalena Contreras
Huayatla 9,10640,Pueblo Nuevo,Magdalena Contreras
Av. San Jeronimo 2112,10640,El Rosal,Magdalena Contreras
"Avd. SAN JERONIMO, MZ-24 LT-44-A",10640,PUEBLO NUEVO ALTO,Magdalena Contreras
Huayatla 4,10640,Pueblo Nuevo,Magdalena Contreras
Huayatla 7 Mza. 24 Lt. 5,10640,Pueblo Nuevo Alto,Magdalena Contreras
Huayatla 7 Mza. 24 Lt. 5-a,10640,Pueblo Nuevo Alto,Magdalena Contreras
ANDADOR GUAMUCHIL MZA 24 LT 6,10640,PUEBLO NUEVO ALTO,Magdalena Contreras
Huayatla Mz 24 Lt 7,10640,Po Nuevo Alto,Magdalena Contreras
HUAYATLA L-8,10640,Pueblo Nuevo Alto,Magdalena Contreras
AV SAN JERONIMO 4,10640,PBO NUEVO ALTO,Magdalena Contreras
Del Rosal 18,10640,Pbo Nuevo,Magdalena Contreras
ROSAL 15,10640,Colonia Pueblo Nuevo Bajo,Magdalena Contreras
Huayatla 2,10640,Pueblo Nuevo,Magdalena Contreras
Cda 15 Mz 5 Lt 4,10640,Pbo Nuevo,Magdalena Contreras
La Teja 7,10660,Pueblo Nuevo,Magdalena Contreras
La Teja 14,10640,Pueblo Nuevo,Magdalena Contreras
Del Rosal Mza.5 Lt.15-b,10640,Pueblo Nuevo Bajo,Magdalena Contreras
Cda 15 Letras 15,10640,Pbo Nuevo,Magdalena Contreras
Quince Letras 2 Cjon,10640,Pueblo Nuevo,Magdalena Contreras
Quince Letras 1 Cjon,10640,Pueblo Nuevo,Magdalena Contreras
Rosal 56,10640,Pueblo Nuevo,Magdalena Contreras
Rosal 100,10640,Pueblo Nuevo,Magdalena Contreras
"Cl. LA TEJA, 2",10640,PUEBLO NUEVO BAJO,Magdalena Contreras
La Teja 23,10640,Pueblo Nuevo Bajo,Magdalena Contreras
La Teja 2,10640,Pueblo Nuevo,Magdalena Contreras
La Teja 7,10640,Pueblo Nuevo,Magdalena Contreras
La Teja 7,10640,Colonia Pueblo Nuevo Bajo,Magdalena Contreras
La Teja 9,10640,Pueblo Nuevo,Magdalena Contreras
LA TEJA 9,10640,PUEBLO NUEVO BAJO,Magdalena Contreras
LA TEJA 10,10640,PUEBLO NUEVO BAJO,Magdalena Contreras
"Cl. GUADALUPE, 35-C",10640,PUEBLO NUEVO BAJO,Magdalena Contreras
Guadalupe 8 a,10640,Pueblo Nuevo,Magdalena Contreras
Guadalupe 8 a,10640,Pueblo Nuevo,Magdalena Contreras
Guadalupe 6 Col,10640,Pueblo Nuevo,Magdalena Contreras
Guadalupe 1,10640,Pueblo Nuevo,Magdalena Contreras
Guadalupe 1 Bis,10640,Pueblo Nuevo,Magdalena Contreras
GUADALUPE 25,10640,PUEBLO NUEVO BAJO,Magdalena Contreras
Huayatla 6,10640,Pueblo Nuevo Bajo,Magdalena Contreras
Cda la Teja 2b,10640,Pbo Nuevo,Magdalena Contreras
La Teja 3,10640,Pueblo Nuevo,Magdalena Contreras
La Teja 7,10640,Pueblo Nuevo,Magdalena Contreras
Rosal 100 a,10640,Pueblo Nuevo,Magdalena Contreras
HUEYATLA 100 A,10640,Pbo Nuevo,Magdalena Contreras
La Teja 11,10640,Pbo Nuevo,Magdalena Contreras
Calle de la Teja 15,10640,Pueblo Nuevo,Magdalena Contreras
TEJA MZA 5 LT 25-B,10640,PUEBLO NUEVO BAJO,Magdalena Contreras
Huayatla 12,10640,Pueblo Nuevo,Magdalena Contreras
Teja Mz 5 Lt 21-B,10640,Pueblo Nuevo,Magdalena Contreras
CALLE DE LA TEJA MZ 5 LT 28,10640,PUEBLO NUEVO BAJO,Magdalena Contreras
Teja 3,10640,Pueblo Nuevo Bajo,Magdalena Contreras
And. 1 Teja Mza. 5 Lt. 29,10640,Pueblo Nuevo Bajo,Magdalena Contreras
ROSAL 22 A,10640,PUEBLO NUEVO BAJO,Magdalena Contreras
HUAYATLA MZA. 5 LT. 51,10640,Pueblo Nuevo Bajo,Magdalena Contreras
Guadalupe 28,10640,Pueblo Nuevo Bajo,Magdalena Contreras
"Cl. LA TEJA, 27",10640,PUEBLO NUEVO BAJO,Magdalena Contreras
Cda. 15 Letras Mza.5 Lt.15-a,10640,Pueblo Nuevo Bajo,Magdalena Contreras
Teja 10,10640,Pueblo Nuevo,Magdalena Contreras
Teja 10-4,10640,Pueblo Nuevo,Magdalena Contreras
Privada 15 Letras 8,10640,Pueblo Nuevo Contreras,Magdalena Contreras
Andador 1 Teja 3 Mza. 5 Lt. 30,10640,Pueblo Nuevo Bajo,Magdalena Contreras
Teja 5mza.5 Lt.35,10640,Pueblo Nuevo Bajo,Magdalena Contreras
Andador 3 Teja Mza. 5 Lt. 38,10640,Pueblo Nuevo Bajo,Magdalena Contreras
Privada 15 Letras Mza. 5 Lt. 7,10640,Pueblo Nuevo,Magdalena Contreras
Huayatla Mza. 5 Lt. 51-A,10640,Pueblo Nuevo Bajo,Magdalena Contreras
"Cda. LA TEJA, LT-25 A MZ-5",10640,PUEBLO NUEVO BAJO,Magdalena Contreras
San Rafael 11,10640,Pueblo Nuevo,Magdalena Contreras
"Avd. DEL ROSAL, 565",10640,PUEBLO NUEVO BAJO,Magdalena Contreras
Rosal 107,10640,Pueblo Nuevo Bajo,Magdalena Contreras
Rosal 19,10640,Pueblo Nuevo,Magdalena Contreras
Rosal 30,10640,Pueblo Nuevo,Magdalena Contreras
Rosal 25,10640,Pueblo Nuevo,Magdalena Contreras
Rosal 27 Pueblo Nuevo,10640,Pueblo Nuevo,Magdalena Contreras
Lra. Cda. San Rafael 27,10640,Po. Nuevo Bajo,Magdalena Contreras
Del Rosal 31,10640,Pueblo Nuevo,Magdalena Contreras
1a.cerrada de San Rafael 21,10640,Pueblo Nuevo Bajo,Magdalena Contreras
1ER CJON SAN RAFAEL     17,10640,PUEBLO NUEVO BAJO,Magdalena Contreras
CJON 1 SAN RAFAEL 28 DEPTO 1,10640,PUEBLO NUEVO BAJO,Magdalena Contreras
CJON 1 SAN RAFAEL 28 DEPTO 2,10640,PUEBLO NUEVO BAJO,Magdalena Contreras
ROSAL L-23,10640,PUEBLO NUEVO BAJO,Magdalena Contreras
CJON 1 SAN RAFAEL MZ.1 L-34A,10640,PUEBLO NUEVO BAJO,Magdalena Contreras
2da Cerrada San Rafael 25,10640,Pueblo Nuevo Bajo,Magdalena Contreras
SAN RAFAEL S N 2DA CDA,10640,Pueblo Nuevo,Magdalena Contreras
San Rafael 6 2da Cda,10640,Pueblo Nuevo B,Magdalena Contreras
San Rafael 2 1ra Cda,10640,Pueblo Nuevo B,Magdalena Contreras
San Rafael 6 1ra Cda,10640,Pueblo Nuevo B,Magdalena Contreras
"1ER CJON SAN RAFAEL, 11 Edif. 1, Dpto. 203",10640,PUEBLO NUEVO BAJO,Magdalena Contreras
Cjon 1 San Rafael 11 Depto 603 Edif 6,10640,Pueblo Nuevo,Magdalena Contreras
Cjon 1 San Rafael 11 Depto 604 Edf 6,10640,Pueblo Nuevo,Magdalena Contreras
San Rafael Edificio 5 11 101,10640,Pueblo Nuevo,Magdalena Contreras
Cjon 1 San Rafael 11 Depto 403 Edif 4,10640,Pueblo Nuevo,Magdalena Contreras
San Rafael Edificio 1 11 101,10640,Pueblo Nuevo,Magdalena Contreras
Cjon 1 San Rafael 11 Depto 301 Edif 3,10640,Pueblo Nuevo,Magdalena Contreras
Cjon 1 San Rafael 11 Depto 504 Edif 5,10640,Pueblo Nuevo,Magdalena Contreras
SAN RAFAEL 11 DEPTO 404 SEGUNDO EDIFICIO,10640,Pueblo Nuevo,Magdalena Contreras
San Rafael 11 Edif 1 Depto 103,10640,Pueblo Nuevo,Magdalena Contreras
Cjon 1 San Rafael 11 Depto 402 Edif 4,10640,Pueblo Nuevo,Magdalena Contreras
San Rafael 11 Depto 202,10640,Pueblo Nuevo,Magdalena Contreras
Cjon 1 San Rafael 11 Edif 2 Depto 204,10640,Pueblo Nuevo,Magdalena Contreras
Cjon.1 San Rafael No.11 Edif.5 Depto.103,10640,Pueblo Nuevo Bajo,Magdalena Contreras
1ra Cda San Rafael 11 Edif 6 Dpto 101,10640,Pueblo Nuevo Bajo,Magdalena Contreras
Cjon 1 San Rafael 11 Depto 302 Edif 3,10640,Pueblo Nuevo,Magdalena Contreras
San Rafael 11 Depto 102 Edif. 3,10640,Pueblo Nuevo Bajo,Magdalena Contreras
San Rafael 11 Depto 102,10640,Pueblo Nuevo,Magdalena Contreras
San Rafael No. 11 Depto 102 1er Edif,10640,Pueblo Nuevo,Magdalena Contreras
CJON 1 SAN RAFEL 11 DEPTO 502 EDIF S,10640,Pueblo Nuevo,Magdalena Contreras
San Rafael 11 Edif. 5 Depto. 102,10640,Pueblo Nuevo,Magdalena Contreras
Cjon 1 San Rafael 11 Depto 401 Edif 4,10640,Pueblo Nuevo,Magdalena Contreras
Cjon 1 San Rafael 11 Edif 2 Depto 201,10640,Pueblo Nuevo,Magdalena Contreras
San Rafael Edif 6 11 102,10640,Pueblo Nuevo Bajo,Magdalena Contreras
Cjon 1 San Rafael 11 Edif 1 Depto 104,10640,Pueblo Nuevo,Magdalena Contreras
San Rafael S/n 2do Cjon,10640,Pueblo Nuevo B,Magdalena Contreras
San Rafael S/n 2do Cjon,10640,Pueblo Nuevo B,Magdalena Contreras
SAN RAFAEL S N 1RA CDA,10640,Pueblo Nuevo Bajo,Magdalena Contreras
Lucero Esq San Rafael 1ra Cda,10640,Pueblo Nuevo B,Magdalena Contreras
San Rafael 35,10640,Pueblo Nuevo,Magdalena Contreras
Lucero 5,10640,Pueblo Nuevo,Magdalena Contreras
Callejon Lucero 9,10640,Colonia Pueblo Nuevo Bajo,Magdalena Contreras
Lucero 20,10640,Pueblo Nuevo,Magdalena Contreras
Cerrada Lucero 10,10660,Pueblo Nuevo El Bajio,Magdalena Contreras
San Rafael 2 2do Cjon,10640,Pueblo Nuevo,Magdalena Contreras
2da Cda de Sn Rafael Junto Al 6,10640,Pueblo Nuevo,Magdalena Contreras
San Rafael 8 2do Cjon,10640,Pueblo Nuevo Bajo,Magdalena Contreras
San Rafael 31,10640,Pueblo Nuevo,Magdalena Contreras
Cda Lucero 11,10640,Pueblo Nuevo,Magdalena Contreras
Sn Rafael 2o. Cjon.6,10640,Pueblo Nuevo,Magdalena Contreras
Sn Rafael 4,10640,Pueblo Nuevo,Magdalena Contreras
3a. Cda. Lucero Mza. 1 Lt. 50,10640,Pueblo Nuevo Bajo,Magdalena Contreras
Av. San Francisco 427,10810,San Francisco Contreras,Magdalena Contreras
"Cl. SAN RAFAEL, 120",10640,PUEBLO NUEVO BAJO,Magdalena Contreras
San Rafael 116,10640,Pueblo Nuevo,Magdalena Contreras
San Rafael 27 a,10640,Pueblo Nuevo,Magdalena Contreras
San Rafael 38,10640,Pueblo Nuevo,Magdalena Contreras
San Rafael 88 Casa 4,10910,La Magdalena,Magdalena Contreras
San Rafael 88 Casa 10,10910,La Magdalena,Magdalena Contreras
San Rafael 88 Casa 6,10910,La Magdalena,Magdalena Contreras
San Rafael 88 Casa 3,10910,La Magdalena,Magdalena Contreras
San Rafael 88 Casa 8,10910,La Magdalena,Magdalena Contreras
San Rafael 88 Casa 12,01240,Pueblo Nuevo,Magdalena Contreras
San Rafael 88 Casa 9,10910,La Magdalena,Magdalena Contreras
San Rafael 88 Casa 1,10640,Colonia Pueblo Nuevo Bajo,Magdalena Contreras
San Rafael 88 Casa 11,10910,La Magdalena,Magdalena Contreras
San Rafael 88 Casa 7,10910,La Magdalena,Magdalena Contreras
San Rafael 88 Casa 2,10640,Pueblo Nuevo,Magdalena Contreras
San Rafael 88 Casa 5,10910,La Magdalena,Magdalena Contreras
San Rafael 70,10640,Pueblo Nuevo Bajo,Magdalena Contreras
San Rafael 46,10640,Pueblo Nuevo,Magdalena Contreras
"Cl. SAN RAFAEL, 40",10640,PUEBLO NUEVO BAJO,Magdalena Contreras
3ra Cda San Rafael 7,10640,Pueblo Nuevo,Magdalena Contreras
San Rafael Mza.6 Lt.20,10640,Pueblo Nuevo Bajo,Magdalena Contreras
San Rafael 18,10640,Pueblo Nuevo,Magdalena Contreras
San Rafael 2,10640,Pueblo Nuevo,Magdalena Contreras
San Rafael 4,10640,Pueblo Nuevo,Magdalena Contreras
Rosal 56,10640,Pueblo Nuevo,Magdalena Contreras
Del Rosal 56,10640,Pueblo Nuevo,Magdalena Contreras
San Rafael 18,10640,Pueblo Nuevo,Magdalena Contreras
San Rafael 7,10640,Pueblo Nuevo,Magdalena Contreras
San Rafael 20,10640,Pbo Nuevo,Magdalena Contreras
San Rafael 68,10640,Pueblo Nuevo,Magdalena Contreras
San Rafael 76,10640,Pueblo Nuevo,Magdalena Contreras
San Rafael 88,10640,Pueblo Nuevo,Magdalena Contreras
San Rafael 52,10640,Pueblo Nuevo,Magdalena Contreras
San Rafael 60,10640,Pueblo Nuevo Bajo,Magdalena Contreras
San Rafael 2 Bis,10640,Pueblo Nuevo,Magdalena Contreras
San Rafael 2,10640,Pueblo Nuevo,Magdalena Contreras
San Rafael 100,10640,Pueblo Nuevo,Magdalena Contreras
San Rafael 110,10640,Pueblo Nuevo Bajo,Magdalena Contreras
SN RAFAEL 11,10640,Pbo Nuevo,Magdalena Contreras
San Rafael 60fracc. I,10640,Pueblo Nuevo Bajo,Magdalena Contreras
San Rafael 60fracc. Ii,10640,Pueblo Nuevo Bajo,Magdalena Contreras
CDA 3 SAN RAFAEL 6,10640,PUEBLO NUEVO BAJO,Magdalena Contreras
Cda. 3 de San Rafael Mza. 6 Lt. 16,10640,Pueblo Nuevo Bajo,Magdalena Contreras
SAN RAFAEL LT 21,10640,PUEBLO NUEVO BAJO,Magdalena Contreras
VIOLETA 137,10610,EL TORO,Magdalena Contreras
"Cl. CRUZ VERDE, 167 Casa 04",10610,EL TORO,Magdalena Contreras
"Cl. CRUZ VERDE, 167 Casa 02",10610,EL TORO,Magdalena Contreras
"Cl. CRUZ VERDE, 167 Casa 05",10610,EL TORO,Magdalena Contreras
"Cl. CRUZ VERDE, 167 Casa 03",10610,EL TORO,Magdalena Contreras
"Cl. CRUZ VERDE, 167 Casa 01",10610,EL TORO,Magdalena Contreras
Cruz Verde 173 0,10610,Lomas Quebradas,Magdalena Contreras
NUBE 50,10610,EL TORO,Magdalena Contreras
Cruz Verde 141 El Toro 0,10610,-,Magdalena Contreras
Cruz Verde 229,10610,El Toro,Magdalena Contreras
Cruz Verde 149 Fraccion 3,10610,Lomas Quebradas,Magdalena Contreras
Nube 200,10610,Lomas Quebradas,Magdalena Contreras
NUBE     68,10610,EL TORO,Magdalena Contreras
NUBE 64 CASA 3,10610,EL TORO,Magdalena Contreras
NUBE 64 CASA 1,10610,EL TORO,Magdalena Contreras
Nube 64,10610,EL TORO,Magdalena Contreras
NUBE 64 CASA 2,10610,EL TORO,Magdalena Contreras
NUBE 64 CASA 4,10610,EL TORO,Magdalena Contreras
Nube 60,10610,El Toro,Magdalena Contreras
"Cl. NUBE, 52 Edif. TORRE 1, PH 1",10610,EL TORO,Magdalena Contreras
"Cl. NUBE, 52 Edif. TORRE 1, Dpto. 105",10610,EL TORO,Magdalena Contreras
"Cl. NUBE, 52 Edif. TORRE 1, Dpto. PJ 1",10610,EL TORO,Magdalena Contreras
"Cl. NUBE, 52 Edif. TORRE 1, Dpto. 102",10610,EL TORO,Magdalena Contreras
"Cl. NUBE, 52 Edif. TORRE 1, Dpto. 103",10610,EL TORO,Magdalena Contreras
"Cl. NUBE, 52 Edif. TORRE 1, Dpto. 106",10610,EL TORO,Magdalena Contreras
"Cl. NUBE, 52 Edif. TORRE 2, PH 2",10610,EL TORO,Magdalena Contreras
"Cl. NUBE, 52 Edif. TORRE 2, Dpto. 203",10610,EL TORO,Magdalena Contreras
"Cl. NUBE, 52 Edif. TORRE 2, Dpto. 204",10610,EL TORO,Magdalena Contreras
"Cl. NUBE, 52 Edif. TORRE 2, Dpto. 205",10610,EL TORO,Magdalena Contreras
"Cl. NUBE, 52 Edif. TORRE 2, Dpto. PJ 2",10610,EL TORO,Magdalena Contreras
"Cl. NUBE, 52 Edif. TORRE 2, Dpto. 202",10610,EL TORO,Magdalena Contreras
"Cl. NUBE, 52 Edif. TORRE 1, Dpto. 104",10610,EL TORO,Magdalena Contreras
Violeta 137 El Toro 0,10610,-,Magdalena Contreras
Cruz Verde 149 Fraccion 2,10610,Lomas Quebradas,Magdalena Contreras
Cruz Verde 149,10610,Lomas Quebradas,Magdalena Contreras
CRUZ VERDE 177,10610,EL TORO,Magdalena Contreras
"Cl. NUBE, 140",10610,EL TORO,Magdalena Contreras
NUBE 68,10610,EL TORO,Magdalena Contreras
"Cl. DALIA, 15",10610,EL TORO,Magdalena Contreras
"Cl. DALIA, 13-A",10610,EL TORO,Magdalena Contreras
Dalia 11,10610,El Toro,Magdalena Contreras
Dalia 57,10610,EL TORO,Magdalena Contreras
Dalia Mz 32 Lt 5,10610,El Toro,Magdalena Contreras
Av San Jeronimo 1978,10610,El Toro,Magdalena Contreras
Av. San Jeronimo 13,10610,El Toro,Magdalena Contreras
Av. San Jeronimo 2016,10610,El Toro,Magdalena Contreras
"Avd. SAN JERONIMO, 14-BIS",10610,EL TORO,Magdalena Contreras
San Jeronimo Of. 2032 Antes 108,10600,Colonia El Rosal,Magdalena Contreras
San Jeronimo 2034,10610,El Rosal,Magdalena Contreras
Av. San Jeronimo 5,10610,El Rosal,Magdalena Contreras
Av. San Jeronimo 3 B,10610,El Rosal,Magdalena Contreras
Av. San Jeronimo 1950,10610,El Toro,Magdalena Contreras
Av. San Jeronimo 92,10610,El Toro,Magdalena Contreras
Av.san Jeronimo 1990,10610,El Toro,Magdalena Contreras
Av. San Jeronimo 2040,10610,El Rosal,Magdalena Contreras
Av. San Jeronimo 1948,10610,El Toro,Magdalena Contreras
NUBE117,10610,ELTORO,Magdalena Contreras
Av. San Jeronimo 15-a,10610,El Rosal,Magdalena Contreras
SN JERONIMO 5,10610,El Toro,Magdalena Contreras
AV SAN JERONIMO     2026,10610,EL TORO,Magdalena Contreras
CERRADA NUBE 2 MZA 32 LT 29 ZONA 55,10610,ELTORO,Magdalena Contreras
Cda Nube 2,10610,El Toro,Magdalena Contreras
DALIA 13 ZONA 155 MZA 32 LT 4,10610,EL TORO,Magdalena Contreras
Av San Jeronimo 158,10610,El Toro,Magdalena Contreras
"Avd. SAN JERONIMO, 15-B",10610,EL TORO,Magdalena Contreras
"Avd. SAN JERONIMO, 2016-BIS",10610,EL TORO,Magdalena Contreras
Palmera del Desierto 3,10600,El Rosal,Magdalena Contreras
Palmera del Desierto Mza.33 Lt.2,10600,El Rosal,Magdalena Contreras
"Cl. PALMERA DEL DESIERTO, 25",10600,EL ROSAL,Magdalena Contreras
Francisco Villa 419,10600,El Rosal,Magdalena Contreras
"Cl. PALMERA DEL DESIERTO, 31",10600,EL ROSAL,Magdalena Contreras
Palmera del Desierto Z. 55 Mza. 33 Lt. 7,10600,El Toro,Magdalena Contreras
Palmera del Desierto 6 Mza.33 Lt.8,10600,El Rosal,Magdalena Contreras
Palmera del Desierto 45,10600,El Rosal,Magdalena Contreras
Av San Jeronimo 429,10600,El Rosal,Magdalena Contreras
Cda Vicente Guerrero 4,10600,El Rosal,Magdalena Contreras
Av. San Jeronimo 2073,10600,El Rosal,Magdalena Contreras
"Cl. PAPALOTECA, 3",10600,EL ROSAL,Magdalena Contreras
Papaloteca 36,10600,El Rosal,Magdalena Contreras
Av San Jeronimo 1,10600,El Rosal,Magdalena Contreras
Papaloteca 7,10600,El Rosal,Magdalena Contreras
Papaloteca 9,10600,El Rosal,Magdalena Contreras
Papaloteca 14,10600,El Rosal,Magdalena Contreras
Papaloteca 16,10600,El Rosal,Magdalena Contreras
